PTID,time,true_value,predicted_value,variance,lower_bound,upper_bound,coverage,interval_width,mae,mse,rmse,r2,mean_coverage,mean_interval_width,roi_idx
002_S_1268,50.0,1.9618199,2.2279854,0.08520307,1.6441941,2.8117766,1,1.1675825,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1268,62.0,2.5478778,2.391457,0.085445836,1.8068347,2.9760795,1,1.1692448,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,0.0,-0.67820233,-0.6477281,0.085017875,-1.2308846,-0.06457156,1,1.1663129,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,6.0,-0.6846123,-0.61836994,0.08492608,-1.2012115,-0.03552836,1,1.165683,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,8.0,-0.64269304,-0.60851645,0.08490862,-1.1912981,-0.025734782,1,1.1655633,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,14.0,-0.62049836,-0.578712,0.08488257,-1.1614043,0.003980279,1,1.1653845,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,25.0,-0.5953483,-0.52392495,0.08490051,-1.1066787,0.05882889,1,1.1655076,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,37.0,-0.57604927,-0.4644839,0.084990755,-1.0475473,0.1185796,1,1.166127,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,51.0,-0.4308086,-0.3965933,0.085173145,-0.98028207,0.1870955,1,1.1673776,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,61.0,-0.49565583,-0.349222,0.08534403,-0.933496,0.23505199,1,1.168548,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,74.0,-0.44110993,-0.28975424,0.08561726,-0.8749628,0.2954543,1,1.1704171,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,86.0,-0.36923432,-0.237317,0.0859399,-0.8236271,0.34899315,1,1.1726203,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,100.0,-0.31404066,-0.17960015,0.08643843,-0.7676084,0.40840814,1,1.1760166,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,123.0,-0.24286321,-0.09432179,0.08769025,-0.68657255,0.49792898,1,1.1845015,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_1280,147.0,-0.19296323,-0.017832428,0.09080203,-0.62049997,0.58483505,1,1.205335,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_2043,0.0,-0.6937723,-0.7922713,0.084803,-1.3746904,-0.20985222,1,1.1648382,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_2043,10.0,-0.75487524,-0.75133544,0.08470692,-1.3334246,-0.16924638,1,1.1641781,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_2073,0.0,-0.73748493,-0.6971323,0.08527155,-1.2811582,-0.11310643,1,1.1680517,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_2073,4.0,-0.7307721,-0.680214,0.085172966,-1.2639022,-0.09652585,1,1.1673763,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_2073,10.0,-0.77709347,-0.6536749,0.085093156,-1.2370895,-0.07026029,1,1.1668292,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_2073,22.0,-0.7167588,-0.5968126,0.085070804,-1.1801506,-0.013474584,1,1.166676,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_2073,35.0,-0.67439675,-0.52998257,0.08515544,-1.1136107,0.05364555,1,1.1672564,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_2073,47.0,-0.629519,-0.4638009,0.08530666,-1.0479469,0.120345175,1,1.168292,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_2073,71.0,-0.44913045,-0.32257617,0.085814014,-0.90845674,0.2633044,1,1.1717612,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4219,0.0,0.23553425,0.23723416,0.08472003,-0.34489995,0.8193683,1,1.1642683,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4219,4.0,0.24647842,0.27126902,0.08466317,-0.31066972,0.85320777,1,1.1638775,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4219,7.0,0.20716073,0.29683906,0.08463867,-0.28501546,0.8786936,1,1.163709,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4219,13.0,0.27110255,0.3477693,0.084621385,-0.2340258,0.92956436,1,1.1635902,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4229,0.0,1.0511128,0.987962,0.08488615,0.40525746,1.5706666,1,1.1654091,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4229,4.0,1.0755261,1.0297942,0.08481957,0.4473182,1.6122702,1,1.164952,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4229,7.0,1.1211232,1.0608878,0.08479084,0.4785105,1.6432651,1,1.1647546,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4229,26.0,1.312728,1.2531912,0.0848092,0.67075086,1.8356316,1,1.1648808,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4229,50.0,1.6231933,1.4918357,0.085081235,0.9084619,2.0752096,1,1.1667477,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4229,74.0,1.8743385,1.7274971,0.085565105,1.1424668,2.3125274,1,1.1700606,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4229,86.0,2.0282786,1.8385663,0.085908905,1.2523619,2.4247708,1,1.1724089,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4229,100.0,2.053815,1.9546938,0.08645816,1.3666184,2.5427692,1,1.1761508,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4237,0.0,2.488294,2.468398,0.08538081,1.8839982,3.052798,1,1.1687999,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4237,4.0,2.6693685,2.5264807,0.08527936,1.9424281,3.1105332,1,1.1681051,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4237,8.0,2.4971006,2.583213,0.08522917,1.9993324,3.1670938,1,1.1677613,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4237,14.0,2.7769296,2.6656182,0.08522083,2.0817661,3.2494702,1,1.1677041,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
002_S_4237,26.0,2.3640337,2.8231275,0.08533271,2.2388923,3.4073627,1,1.1684704,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_2374,0.0,0.3112869,0.26124224,0.0849361,-0.32163373,0.84411824,1,1.1657519,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_2374,15.0,0.24012412,0.37651908,0.084831014,-0.20599622,0.9590344,1,1.1650306,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_2374,81.0,0.86524695,0.99372417,0.08612265,0.40679097,1.5806574,1,1.1738664,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4441,0.0,-0.85187304,-0.85160124,0.08516617,-1.4352661,-0.26793635,1,1.1673298,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4441,6.0,-0.855418,-0.8497472,0.08506782,-1.433075,-0.2664194,1,1.1666555,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4441,16.0,-0.8075712,-0.8456842,0.08502193,-1.4288546,-0.26251376,1,1.1663408,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4441,79.0,-0.5287202,-0.7457521,0.08575572,-1.3314337,-0.16007054,1,1.1713631,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4644,0.0,-0.7817287,-0.7596196,0.084856346,-1.3422219,-0.17701733,1,1.1652045,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4644,9.0,-0.75396353,-0.72051483,0.08473851,-1.3027124,-0.13831723,1,1.1643952,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4644,14.0,-0.7119603,-0.69814146,0.08471127,-1.2802455,-0.11603743,1,1.1642082,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4644,63.0,-0.6051515,-0.46221977,0.08508797,-1.0456166,0.12117708,1,1.1667937,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4644,88.0,-0.49874213,-0.33728373,0.08566083,-0.92264116,0.2480737,1,1.1707149,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4900,0.0,-1.2500782,-1.2044191,0.084740534,-1.7866237,-0.6222146,1,1.1644092,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4900,4.0,-1.2320902,-1.1954964,0.08468427,-1.7775077,-0.6134852,1,1.1640224,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4900,10.0,-1.2242575,-1.1812065,0.084654704,-1.7631161,-0.5992968,1,1.1638193,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_4900,86.0,-1.0431542,-0.96087825,0.08521904,-1.5447242,-0.37703222,1,1.167692,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_5165,0.0,1.2776623,1.3853798,0.08531596,0.8012019,1.9695578,1,1.168356,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_5165,4.0,1.4152508,1.4357455,0.0852374,0.85183656,2.0196543,1,1.1678177,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_6260,0.0,-0.43860233,-0.4503734,0.08519401,-1.0341337,0.13338685,1,1.1675205,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_6260,14.0,-0.39159846,-0.4048369,0.084983125,-0.9878742,0.17820042,1,1.1660746,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_6264,0.0,-0.33348566,-0.24735661,0.08511068,-0.8308313,0.3361181,1,1.1669494,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
003_S_6264,16.0,-0.1387546,-0.09880029,0.0849839,-0.68184024,0.48423964,1,1.1660799,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0484,0.0,-0.3581846,-0.300592,0.08537002,-0.884955,0.28377098,1,1.168726,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0484,7.0,-0.3282091,-0.27400342,0.085236564,-0.85790944,0.30990264,1,1.1678121,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0547,0.0,0.40914413,0.36052275,0.08514805,-0.22308004,0.94412553,1,1.1672056,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0547,7.0,0.5059895,0.39749882,0.08502443,-0.18568018,0.98067784,1,1.166358,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0547,19.0,0.65127605,0.45916766,0.08500548,-0.12394631,1.0422816,1,1.1662279,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0681,0.0,0.25605574,0.33639574,0.084788814,-0.24597466,0.91876614,1,1.1647408,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0681,7.0,0.36875287,0.39275432,0.084690526,-0.18927842,0.97478706,1,1.1640655,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0681,19.0,0.50858575,0.48811838,0.084667996,-0.09383693,1.0700737,1,1.1639106,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0731,0.0,-0.5983801,-0.5911342,0.084868744,-1.173779,-0.00848937,1,1.1652896,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0731,6.0,-0.58155584,-0.5685433,0.08478011,-1.1508838,0.013797164,1,1.164681,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0731,19.0,-0.5187582,-0.5172237,0.08474423,-1.0994409,0.0649935,1,1.1644344,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0731,48.0,-0.35070303,-0.38809136,0.08495028,-0.97101605,0.19483331,1,1.1658493,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0731,68.0,-0.3912343,-0.28580722,0.08523597,-0.86971116,0.29809675,1,1.1678079,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0731,81.0,-0.3147127,-0.21505558,0.08549918,-0.7998605,0.3697493,1,1.1696098,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0731,129.0,-0.06042195,0.034648597,0.08784492,-0.5581243,0.6274215,1,1.1855458,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0731,141.0,0.08876613,0.08443466,0.08901419,-0.5122702,0.6811396,1,1.1934098,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_0731,153.0,0.22047795,0.12746102,0.09094818,-0.47569132,0.73061335,1,1.2063047,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4357,0.0,-0.9924853,-1.0011288,0.08473463,-1.583313,-0.41894454,1,1.1643684,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4357,3.0,-0.99494904,-0.9902568,0.08467932,-1.5722511,-0.40826255,1,1.1639886,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4357,7.0,-1.0019732,-0.9751733,0.084645644,-1.5570518,-0.3932948,1,1.163757,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4357,13.0,-0.9634291,-0.9515983,0.08464135,-1.533462,-0.36973453,1,1.1637275,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4357,27.0,-0.9706997,-0.8936068,0.08469845,-1.4756668,-0.3115468,1,1.16412,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4357,76.0,-0.8004475,-0.68438035,0.0851955,-1.2681457,-0.100615025,1,1.1675307,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4960,0.0,-0.5122186,-0.5559168,0.08465679,-1.1378336,0.026000023,1,1.1638336,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4960,4.0,-0.52026874,-0.54430854,0.084616676,-1.1260874,0.03747034,1,1.1635578,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4960,7.0,-0.50486416,-0.5354202,0.084603086,-1.1171525,0.046312034,1,1.1634645,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4960,14.0,-0.5275566,-0.513947,0.084600344,-1.0956697,0.067775786,1,1.1634455,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4960,25.0,-0.49529013,-0.47748193,0.084627405,-1.0592977,0.10433385,1,1.1636316,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4960,38.0,-0.46446553,-0.42920652,0.08468367,-1.0112157,0.15280268,1,1.1640184,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
006_S_4960,69.0,-0.2625185,-0.2865548,0.084970966,-0.8695504,0.29644078,1,1.1659912,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4387,0.0,0.14028983,0.03207819,0.08487071,-0.55057335,0.61472976,1,1.1653031,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4387,4.0,0.19532594,0.05225043,0.08480574,-0.53017807,0.63467896,1,1.164857,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4387,7.0,0.18312411,0.0667807,0.08477439,-0.5155401,0.6491015,1,1.1646416,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4387,14.0,0.24409789,0.0999116,0.08473255,-0.4822655,0.68208873,1,1.1643542,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4387,25.0,0.29677638,0.14835483,0.084713414,-0.43375653,0.7304662,1,1.1642227,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4387,49.0,0.43758947,0.2450926,0.08482547,-0.33740363,0.8275888,1,1.1649925,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4387,72.0,0.6553483,0.33518893,0.08509149,-0.24821997,0.9185978,1,1.1668178,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4387,84.0,0.6690103,0.38330027,0.085286394,-0.20077643,0.96737695,1,1.1681534,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4387,96.0,0.77883995,0.431694,0.085540906,-0.15325353,1.0166415,1,1.169895,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4911,0.0,3.49187,3.473696,0.08725794,2.882907,4.064485,1,1.1815782,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4911,3.0,3.6529307,3.5297186,0.08712526,2.9393787,4.1200585,1,1.1806798,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4911,8.0,3.66833,3.6222672,0.08701266,3.032309,4.2122254,1,1.1799164,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_4911,14.0,3.9812357,3.732127,0.0870098,3.1421785,4.3220754,1,1.1798968,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_6421,0.0,0.29410204,0.3698351,0.085076824,-0.21352354,0.9531938,1,1.1667173,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_6421,13.0,0.35481542,0.44666734,0.08491363,-0.1361315,1.0294662,1,1.1655977,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_6515,0.0,0.7743938,0.838159,0.085081294,0.25478506,1.421533,1,1.1667479,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
007_S_6515,28.0,0.99613494,1.1285081,0.08500923,0.54538125,1.7116349,1,1.1662536,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
009_S_2208,0.0,-0.6189768,-0.60559946,0.08481987,-1.1880765,-0.02312243,1,1.1649541,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
009_S_2208,11.0,-0.6147661,-0.56394637,0.08471264,-1.1460551,0.01816237,1,1.1642175,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
009_S_2208,23.0,-0.59276617,-0.51412606,0.08471258,-1.0962346,0.067982435,1,1.164217,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
009_S_2208,46.0,-0.46575674,-0.40302593,0.08488943,-0.98574173,0.17968988,1,1.1654316,0.09667377,0.024307128,0.15590744,0.9739623801400841,0.98790497,1.1691047,17
